participant_id,charity_id,cluster_id,personalization_type,counterfactual_code,content_source,post_id,post_text,rating,donation_amount,persuasiveness_1,persuasiveness_2,persuasiveness_3,familiar,age,gender,ideology,religiosity
671724d63bb81e6f00449783,"Pancreatic Cancer Action Network",YFRN,counterfactual,OMLR,LLM,463,"Your faith teaches compassion; your values demand action. Pancreatic cancer touches too many families—let's unite to fund lifesaving research and support those fighting bravely. Donate now to give hope and healing: [link] #HopeThroughAction #EndCancer",Neutral,0,7,7,7,0,30,Female,6,1
671724d63bb81e6f00449783,"The Leukemia & Lymphoma Society",YFRN,counterfactual,OMLR,Human,167,"Please give some donations to The Leukemia & Lymphoma Society! Leukemia & Lymphoma is attacking older!  Your help will give them another chance to have a bright retirement life🏕. It also help us protect people away from Leukemia & Lymphoma!",Neutral,0,7,7,7,0,30,Female,6,1
671724d63bb81e6f00449783,"Cancer Research Institute",YFRN,personalized,OMLR,LLM,559,"Cancer doesn't discriminate—we’re young women empowered by freedom, strength, and independence. Join the fight to protect futures, families, and fearless dreams. Donate now to Cancer Research Institute and help fuel lifesaving breakthroughs. ❤️ #FightCancer #DonateNow",Like,0.03,7,7,7,0,30,Female,6,1
671724d63bb81e6f00449783,"Dana-Farber Cancer Institute",YFRN,personalized,OMLR,Human,1,"The time to act is now! Yearly, 10 Million people die of a disease that can affect all of our loved ones. It is imperative to our social order and well being of our country, to find ways to combat one of our biggest enemies, cancer! Donate now, and help safe lives!",Neutral,0,7,7,7,0,30,Female,6,1
673d7ae8487ef7faa1463ac1,"The Leukemia & Lymphoma Society",YMLN,counterfactual,OFRR,LLM,413,"Join us in standing up for faith, family, and compassion by supporting The Leukemia & Lymphoma Society. Your generosity helps save lives and restore hope to families affected by blood cancer. Together, let's make a difference—donate today! 🙏 #LLS #DonateNow",Like,0.01,4,7,7,0,18,Male,1,1
673d7ae8487ef7faa1463ac1,"Cancer Research Institute",YMLN,counterfactual,OFRR,Human,62,"Rose spent her life raising a beautiful family. However, Rose has cancer now ans she's afraid she can't see her nephews smiling anymore. You can help Rose and those like Rose with a donation. May God bless you for your help!",Like,0.01,1,5,7,0,18,Male,1,1
673d7ae8487ef7faa1463ac1,"National Pediatric Cancer Foundation",YMLN,personalized,OFRR,Human,201,"Many institutes have been established to bring new treatments to young children. One of them is National Pediatric Cancer Foundation. I have been donating 1000 dollar so far for their new projects. To help these projects is to help our young generation.",Like,0.01,1,2,6,0,18,Male,1,1
673d7ae8487ef7faa1463ac1,"Dana-Farber Cancer Institute",YMLN,generic,OFRR,LLM,591,"Cancer affects someone we love—let’s fight back together. Your donation to Dana-Farber Cancer Institute supports life-saving research and compassionate care. Every dollar counts. Join us in the fight today! Donate now: [link] #EndCancer",Like,0.01,4,7,7,0,18,Male,1,1
673d7ae8487ef7faa1463ac1,"Pancreatic Cancer Action Network",YMLN,personalized,OFRR,LLM,396,"Pancreatic cancer steals lives way too young. Your donation helps fuel groundbreaking research and gives families hope. Every dollar fights injustice in healthcare—stand with science, stand with empathy. Donate now: [link] #EndCancer #DonateNow",Like,0.02,1,7,7,0,18,Male,1,1
673d7ae8487ef7faa1463ac1,"The Lustgarten Foundation for Pancreatic Cancer Research",YMLN,generic,OFRR,Human,298,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Real change starts with all of us. Join the effort and support pancreatic cancer research.",Like,0.01,5,7,7,0,18,Male,1,1
678bf80d3d0965c712651bf7,"Cancer Research Institute",YMRR,personalized,OFLN,Human,221,"We need your help! Cancer continues to be amongst the deadliest and burdensome diseases for both young and old. While the disease is on the back foot, the fight continues. The Cancer Research Institute supports research on treatment. To do so, we need funds. Please donate today. ",Like,0.02,6,6,7,1,22,Male,6,4
678bf80d3d0965c712651bf7,"National Pediatric Cancer Foundation",YMRR,generic,OFLN,Human,296,"At the National Pediatric Cancer foundation we aim to end childhood cancer. Millions of children and their families to continue to suffer from this disease. Please consider donating today. ",Like,0.02,5,4,4,0,22,Male,6,4
678bf80d3d0965c712651bf7,"The Leukemia & Lymphoma Society",YMRR,counterfactual,OFLN,LLM,334,"Join me in supporting The Leukemia & Lymphoma Society—every donation helps patients access equitable care and compassionate treatment. Together, let's build a hopeful future free from blood cancer. Donate now: [link] #FightBloodCancer #HopeMatters",Like,0.02,4,3,3,1,22,Male,6,4
678bf80d3d0965c712651bf7,"Dana-Farber Cancer Institute",YMRR,counterfactual,OFLN,Human,107,"About 80% of cancer diagnoses are given to people above the age of 55. Help us to fight this threat to the health of everyone by donating to the Dana-Farber Cancer Institute.",Like,0.02,6,4,5,0,22,Male,6,4
678bf80d3d0965c712651bf7,"Pancreatic Cancer Action Network",YMRR,personalized,OFLN,LLM,380,"Be a warrior against pancreatic cancer. Faith calls us to act boldly, protect families, and defend life. Support @PanCAN today—your donation helps protect futures and saves lives. Let's fight this battle together. Donate now: [link] #FaithInAction #DefeatCancer",Like,0.02,6,6,6,1,22,Male,6,4
678bf80d3d0965c712651bf7,"The Lustgarten Foundation for Pancreatic Cancer Research",YMRR,generic,OFLN,LLM,598,"Every day counts in the fight against pancreatic cancer. Your donation to The Lustgarten Foundation can fund hope, advance research, and save lives. Together, let's rewrite stories of courage into stories of survival. Donate today: [link] #EndPancreaticCancer",Like,0,6,6,6,0,22,Male,6,4
663d8f0edfd87b4c1f590b99,"Pancreatic Cancer Action Network",YMLN,generic,OFRR,Human,293,"Pancreatic cancer is beatable but we need your support. Help us make America a cancer-free society and save millions of lives every year. Every life matters, every donation counts.",Like,0,6,6,6,0,30,Male,1,1
663d8f0edfd87b4c1f590b99,"Cancer Research Institute",YMLN,counterfactual,OFRR,Human,62,"Rose spent her life raising a beautiful family. However, Rose has cancer now ans she's afraid she can't see her nephews smiling anymore. You can help Rose and those like Rose with a donation. May God bless you for your help!",Dislike,0,2,2,2,0,30,Male,1,1
663d8f0edfd87b4c1f590b99,"Dana-Farber Cancer Institute",YMLN,counterfactual,OFRR,LLM,354,"Every life is sacred—a precious gift from God. Join us in supporting Dana-Farber Cancer Institute’s mission of hope, healing, and faith-driven care. Your generosity can make miracles happen. Donate now and help save lives: [link] #FaithInAction",Dislike,0,1,1,1,0,30,Male,1,1
663d8f0edfd87b4c1f590b99,"The Lustgarten Foundation for Pancreatic Cancer Research",YMLN,personalized,OFRR,Human,138,"I  had lost my grandmother to breast cancer. I still find myself praying every day, hoping that all the souls who have fallen to this terrible disease find peace. Each year, I contribute to the LLS, hoping that it helps advance research, improves treatments, and saves lives. ",Like,0,4,4,4,0,30,Male,1,1
663d8f0edfd87b4c1f590b99,"The Leukemia & Lymphoma Society",YMLN,generic,OFRR,LLM,600,"Every 3 minutes, someone hears, You have blood cancer."" But together we CAN fight back. Your support helps fund lifesaving treatments & brings hope to countless families. Join us—donate to The Leukemia & Lymphoma Society today. ❤️ #EndBloodCancer Donate now: [link]",Like,0,4,4,4,0,30,Male,1,1
663d8f0edfd87b4c1f590b99,"National Pediatric Cancer Foundation",YMLN,personalized,OFRR,LLM,501,"Kids deserve a fair fight—not medical bills or outdated treatments. Join the movement funding brighter futures & science-driven solutions. Let's level the playing field against pediatric cancer. Donate now to @PediatricCancer: [link] #EndChildhoodCancer",Like,0,6,6,6,0,30,Male,1,1
68164650dd74ce8c307b9e7a,"National Pediatric Cancer Foundation",YMRR,counterfactual,OFLN,LLM,454,"Every child deserves a healthy future. Yet pediatric cancer remains underfunded, limiting crucial research and treatment. Together, we can change this. Donate now to the National Pediatric Cancer Foundation and give hope the power to thrive. #EndChildhoodCancer",Like,0.02,6,6,6,1,27,Male,6,5
68164650dd74ce8c307b9e7a,"The Lustgarten Foundation for Pancreatic Cancer Research",YMRR,generic,OFLN,Human,298,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Real change starts with all of us. Join the effort and support pancreatic cancer research.",Like,0,6,6,6,1,27,Male,6,5
68164650dd74ce8c307b9e7a,"Dana-Farber Cancer Institute",YMRR,personalized,OFLN,LLM,511,"Stand strong against cancer. Protect faith, family & future by supporting Dana-Farber Cancer Institute—leaders in life-saving treatments rooted in hope and courage. Every donation is an act of faith & patriotism. Donate now to join the fight: [link] #GiveHope",Like,0.02,7,7,6,1,27,Male,6,5
68164650dd74ce8c307b9e7a,"Pancreatic Cancer Action Network",YMRR,counterfactual,OFLN,Human,45,"The Pancreatic Cancer Action Network advocates for increased federal research funding. This is incredibly important, and that is why I donate every month to this organization! Please donate as well!",Like,0.02,7,6,6,1,27,Male,6,5
68164650dd74ce8c307b9e7a,"Cancer Research Institute",YMRR,personalized,OFLN,Human,282,"By 2040, cancer-related deaths are expected to rise by 73% to 16.4 million. This is our generation’s call to step up. Act now and support CRI to save more lives. Stand for faith and fight for life. Give today for a world immune to cancer tomorrow. #FaithInAction #CureCancer",Like,0.02,7,6,6,1,27,Male,6,5
68164650dd74ce8c307b9e7a,"The Leukemia & Lymphoma Society",YMRR,generic,OFLN,LLM,599,"Every 3 minutes, someone faces blood cancer—but together, we can offer hope. Your donation to @LLSusa supports groundbreaking research and life-changing patient care. Give hope, save lives. Donate now ➡️ [link] #EndBloodCancer #Donate",Like,0.01,6,6,6,1,27,Male,6,5
67bcdb18c5a07dca6589a461,"The Leukemia & Lymphoma Society",YMLR,generic,OFRN,Human,299,"Donate to LLS to help spread awareness and prevention program!",Dislike,0.02,4,1,1,-1,29,Male,2,5
67bcdb18c5a07dca6589a461,"National Pediatric Cancer Foundation",YMLR,generic,OFRN,LLM,595,"Every child deserves a healthy tomorrow, free from cancer. Your support can fuel lifesaving research and give hope to families everywhere. Join the fight today—donate now to the National Pediatric Cancer Foundation. #EndChildhoodCancer 🎗️ [link]",Like,0.02,7,6,7,1,29,Male,2,5
67bcdb18c5a07dca6589a461,"Cancer Research Institute",YMLR,personalized,OFRN,LLM,532,"Faith teaches compassion, justice demands action. Young brothers, let's unite to defeat cancer. Your donation helps fund groundbreaking treatments and gives hope to thousands. Together we can transform prayers into progress. Donate now: [link] #Hope",Like,0.02,6,6,6,1,29,Male,2,5
67bcdb18c5a07dca6589a461,"The Lustgarten Foundation for Pancreatic Cancer Research",YMLR,counterfactual,OFRN,LLM,545,"Pancreatic cancer touches too many of our loved ones. You can honor strength, family, and legacy with your support for critical research today. Join us in fighting this battle—donate now to The Lustgarten Foundation! #FightPancreaticCancer #FamilyFirst",Like,0.02,5,4,5,0,29,Male,2,5
67bcdb18c5a07dca6589a461,"Dana-Farber Cancer Institute",YMLR,counterfactual,OFRN,Human,257,"Hard-working Americans deserve better than bureaucratic healthcare failures. Cancer strikes without warning, and we're fighting to protect your generation from this terrible disease. Join us in standing against government inefficiency by supporting research that gets results!",Like,0.02,5,4,4,0,29,Male,2,5
67bcdb18c5a07dca6589a461,"Pancreatic Cancer Action Network",YMLR,personalized,OFRN,Human,63,"You might think pancreatic cancer would never happen to you, but if it does, it really changes your life. You can help us and all the affected patients by making a donation. May God bless you for the help provided! ",Dislike,0,2,2,2,-1,29,Male,2,5
67d87d08f170d59db1fe797d,"National Pediatric Cancer Foundation",MMRR,counterfactual,OFLN,Human,4,"Microplastics, smoking, the list of cancer risk factors goes on and on. It can affect all of us, but especially the poor and the stigmatized. We need to engage, we need to save lives. Help us now and donate to our fight against cancer!",Neutral,0.02,4,4,5,0,35,Male,4,5
67d87d08f170d59db1fe797d,"Cancer Research Institute",MMRR,generic,OFLN,LLM,590,"Every dollar matters in the fight against cancer. Your donation to Cancer Research Institute supports groundbreaking research to save lives and gives hope to families everywhere. Together, we can make cancer history. Donate now: [link] #EndCancer",Neutral,0.02,6,5,6,0,35,Male,4,5
67d87d08f170d59db1fe797d,"Pancreatic Cancer Action Network",MMRR,counterfactual,OFLN,LLM,345,"As resilient women, we've faced life's challenges head-on. Together, we can change the odds for pancreatic cancer—fund the research, support families, and drive progress. Join me. Donate today to Pancreatic Cancer Action Network. #HopeInAction #EndPancreaticCancer",Dislike,0.02,6,5,6,1,35,Male,4,5
